circulo,partido,nome,tipo
Aveiro,PPD/PSD,Ana Miguel Marques Neves dos Santos,efetivo
Aveiro,PPD/PSD,António André da Silva Topa,efetivo
Aveiro,PPD/PSD,Helga Alexandra Freire Correia,efetivo
Aveiro,PPD/PSD,Bruno Manuel Pereira Coimbra,efetivo
Aveiro,PPD/PSD,Nuno André Maia das Neves,efetivo
Aveiro,PPD/PSD,Carla Manuela de Sousa Madureira,efetivo
Aveiro,PPD/PSD,Rui Miguel Rocha da Cruz,efetivo
Aveiro,PPD/PSD,Liliana Catarina Martins Vieira,efetivo
Aveiro,PPD/PSD,Ângelo José de Jesus Soares,efetivo
Aveiro,PPD/PSD,Paula Cristina Dias Coutinho,efetivo
Aveiro,PPD/PSD,Augusto Manuel da Rocha da Silva,efetivo
Aveiro,PPD/PSD,João Paulo Carvalho da Silva,efetivo
Aveiro,PPD/PSD,Diana Carolina de Jesus Santos Luzio,efetivo
Aveiro,PPD/PSD,Vera Lúcia Sá Marques,efetivo
Aveiro,PPD/PSD,José Augusto da Luz Matos,efetivo
Aveiro,PPD/PSD,Camila Dias Janeiro Arroja do Amaral,efetivo
Aveiro,PPD/PSD,José Carlos Soares dos Santos,suplente
Aveiro,PPD/PSD,Sílvia Nunes Ferreira,suplente
Aveiro,PPM,Luis Carlos Pinto Brandão de Almeida,efetivo
Aveiro,PPM,Carlos Manuel Almeida Tavares,efetivo
Aveiro,PPM,Maria Zulmira Oliveira Correia da Silva,efetivo
Aveiro,PPM,Fernando Sérgio de Almeida Bastos,efetivo
Aveiro,PPM,Bárbara Sofia Correia dos Santos,efetivo
Aveiro,PPM,Maria de Fátima Reis Brandão,efetivo
Aveiro,PPM,Ricardo Manuel Lima da Silva,efetivo
Aveiro,PPM,Maria Celeste de Sousa Pinto,efetivo
Aveiro,PPM,Luis Carlos Pereira Ferreira,efetivo
Aveiro,PPM,Rita Alexandra Oliveira de Almeida,efetivo
Aveiro,PPM,António Manuel Ferreira da Silva,efetivo
Aveiro,PPM,Álea Lúcia da Costa Gomes,efetivo
Aveiro,PPM,José Pedro Tavares Ferreira,efetivo
Aveiro,PPM,Filipe dos Reis Vieira,efetivo
Aveiro,PPM,Ana Raquel Soares Ferreira,efetivo
Aveiro,PPM,Vitor Hugo Tavares de Pinho,efetivo
Aveiro,PPM,Vítor Manuel Queirós dos Santos,suplente
Aveiro,PPM,Maria de Lurdes de Almeida Tavares Pereira,suplente
Aveiro,PPM,Vitor Manuel Martins Azevedo,suplente
Aveiro,PS,Pedro Nuno de Oliveira Santos,efetivo
Aveiro,PS,Cláudia Maria Cruz Santos,efetivo
Aveiro,PS,Carlos Filipe de Andrade Neto Brandão,efetivo
Aveiro,PS,Porfirio Simões de Carvalho e Silva,efetivo
Aveiro,PS,Susana Alexandra Lopes Correia,efetivo
Aveiro,PS,Hugo Daniel Matos Oliveira,efetivo
Aveiro,PS,Joana Isabel Martins Rigueiro de Sá Pereira,efetivo
Aveiro,PS,Bruno Armando Aragão Henriques,efetivo
Aveiro,PS,Carla Eliana da Costa Tavares,efetivo
Aveiro,PS,Adelino Miguel Lino Moreira Reis,efetivo
Aveiro,PS,Rosa Maria Monteiro Venâncio,efetivo
Aveiro,PS,Jesus Manuel Vidinha Tomás,efetivo
Aveiro,PS,Susana Margarida Ferreira de Sousa,efetivo
Aveiro,PS,Martim Manuel Correia Guimarães Martins da Costa,efetivo
Aveiro,PS,Paulo Alexandre Gil Cardoso,efetivo
Aveiro,PS,Ana Patricia da Silva Ferreira,efetivo
Aveiro,PS,António Azevedo Mendonça,suplente
Aveiro,PS,Vanessa Filipa Duarte Soares,suplente
Aveiro,PS,Ana Maria da Silva,suplente
Aveiro,PS,Augusto Carlos Vidal Leite,suplente
Aveiro,PS,Maria Manuela Gama do Rio Tomaz Oliveira,suplente
Aveiro,PTP,Alexandra Letícia Agatte Rato,efetivo
Aveiro,PTP,Aida Maria Reis Correia,efetivo
Aveiro,PTP,Rafael Duarte Silva Santos,efetivo
Aveiro,PTP,João Fernando Pena Armando,efetivo
Aveiro,PTP,Teresa Maria Neves Alves,efetivo
Aveiro,PTP,Margareth Gomes Freitas Miranda,efetivo
Aveiro,PTP,Raúl da Silva Sereno,efetivo
Aveiro,PTP,Helena da Conceição Soares Simões Salgueiro,efetivo
Aveiro,PTP,Raúl Tiago Tavares Sereno,efetivo
Aveiro,PTP,Júlio de Ornelas Cardoso Monteiro,efetivo
Aveiro,PTP,Esmeralda Rodrigues Domingos Soares,efetivo
Aveiro,PTP,Maria de Fátima Murtas Gama Alves,efetivo
Aveiro,PTP,João Paulo da Silva Azinheira Guedes Teixeira,efetivo
Aveiro,PTP,Maria Isabel Carrasco da Silva Gomes,efetivo
Aveiro,PTP,Mário Cavaleiro Soares,efetivo
Aveiro,PTP,Lídia Valente Carvalhal Monteiro,efetivo
Aveiro,PTP,Alice Maria Gouveia Marques,suplente
Aveiro,PTP,Nataniel Araújo de Brito,suplente
Aveiro,PURP,João dos Santos Dias,efetivo
Aveiro,PURP,Vicente Maria Pinto,efetivo
Aveiro,PURP,Carla Sofia Pinto Ferreira,efetivo
Aveiro,PURP,Leandro Manuel Romão Alves,efetivo
Aveiro,PURP,Norberto Ferreira de Sá,efetivo
Aveiro,PURP,Fernanda de Carvalho Inácio,efetivo
Aveiro,PURP,João Manuel Bernardo Marques,efetivo
Aveiro,PURP,Carlos Manuel Ferreira de Sousa,efetivo
Aveiro,PURP,Cidália dos Santos Pedro,efetivo
Aveiro,PURP,Jorge Domingues Cerqueira,efetivo
Aveiro,PURP,Leonel Jorge Carlos,efetivo
Aveiro,PURP,Maria da Conceição Santos Gomes Sousa,efetivo
Aveiro,PURP,António José dos Santos Duarte,efetivo
Aveiro,PURP,Mário Ferreira dos Santos,efetivo
Aveiro,PURP,Idalina Gomes dos Santos,efetivo
Aveiro,PURP,Maria Clara Faria de Oliveira Souza Marques,efetivo
Aveiro,PURP,José Fernando de Jesus da Loura e Silva,suplente
Aveiro,PURP,Maria do Sacramento Amaral Luis dos Santos,suplente
Aveiro,RIR,Maria Isabel Marques Dias de Magalhães Gautier,efetivo
Aveiro,RIR,Rafael Ximens Soares,efetivo
Aveiro,RIR,Ana Emília Gonçalves Moreira de Pinho Dâmaso,efetivo
Aveiro,RIR,Renato Alexandre Bastos da Costa Silva,efetivo
Aveiro,RIR,Irene Martins da Silva,efetivo
Aveiro,RIR,Diogo Miguel Ferreira de Carvalho,efetivo
Aveiro,RIR,Carla Filipa Mateus Marinho Coelho,efetivo
Aveiro,RIR,Fábio Pinho Dâmaso,efetivo
Aveiro,RIR,Joana de Matos Raposo,efetivo
Aveiro,RIR,António Manuel Leite Pereira,efetivo
Aveiro,RIR,Elisabete Franco de Jesus,efetivo
Aveiro,RIR,Narciso Santiago Ferreira Batista Pinho,efetivo
Aveiro,RIR,Maria Conceição Pessegueiro Santos,efetivo
Aveiro,RIR,Jorge Humberto Alves Correia,efetivo
Aveiro,RIR,Maria Margarida Pereira Coelho,efetivo
Aveiro,RIR,Rogério Daniel Pangaio da Silva Valente,efetivo
Aveiro,RIR,Cristiana Rodrigues da Costa,suplente
Aveiro,RIR,Alberto Augusto de Sousa Costa,suplente
Aveiro,RIR,Susana Manuela Gomes Valente Arruda,suplente
Aveiro,RIR,Américo Fontes Teixeira,suplente
Aveiro,RIR,Maria Luísa da Silva Santos,suplente
Beja,A,António Luiz Craveiro Cortez de Lobão,efetivo
Beja,A,Alda Conceição Ferreira Simões Pires,efetivo
Beja,A,José Gabriel Rodrigues Opanashchuck Lourenço,efetivo
Beja,A,Maria Luísa de Brito Rações,suplente
Beja,A,Jorge Manuel da Gama Pinto Valente,suplente
Beja,BE,Mariana Rosa Aiveca,efetivo
Beja,BE,Pedro Miguel Bernardino Gonçalves,efetivo
Beja,BE,Ana Cristina Correia Ferreira,efetivo
Beja,BE,Cláudia Maria Doroteia Figueira,suplente
Beja,BE,Joaquim Manuel Pereira Brás,suplente
Beja,BE,Gina Alice Esteves Quental Mateus,suplente
Beja,CDS/PP,Inês Calheiros de Seixas Palma Lopes Teixeira,efetivo
Beja,CDS/PP,Luís Pedro Gomes Cano Dargent,efetivo
Beja,CDS/PP,Maria Irene de Ascenção Vaz,efetivo
Beja,CDS/PP,Manuel Pedro Gonzalez Fontinhas Lameira Serralha,suplente
Beja,CDS/PP,Maria Madalena Guedes Gorjão Freitas Palma,suplente
Beja,CDS/PP,Xavier Roque Cortegano,suplente
Beja,CHEGA,Pedro Miguel Soares Pinto,efetivo
Beja,CHEGA,Andreia Sofia Rodrigues Agostinho,efetivo
Beja,CHEGA,João Manuel Pacheco dos Santos,efetivo
Beja,CHEGA,Filomena Natália Valentim Gonçalves Almeida Vicente,suplente
Beja,CHEGA,Cristina Isabel Gonçalves Vicente Brandão,suplente
Beja,IL,Maria Leonor Cano Crespo Dargent,efetivo
Beja,IL,Francisco Menéres Cudell Frias de Sá de Araújo Lima,efetivo
Beja,IL,lsabel Maria Lança Góis,efetivo
Beja,IL,António Francisco Courela Ramalhete de Almeida Miquelino,suplente
Beja,IL,André Ferreira de Serpa Soares,suplente
Beja,LIVRE,Nelson José Almeida Caetano,efetivo
Beja,LIVRE,Ana Isabel Guerreiro Serrano,efetivo
Beja,LIVRE,Maria Teresa Lopes Carneiro Devesa,efetivo
Beja,LIVRE,Ricardo Filipe Soares Lascas,suplente
Beja,LIVRE,João Carlos Orta Camacho,suplente
Beja,MPT,Catarina Mestre Rosa Alves Martins,efetivo
Beja,MPT,Maria Carolina Mestre Rosa,efetivo
Beja,MPT,Rodrigo Ramos Costa Sequeira,efetivo
Beja,MPT,Nicolau Cravo Ferreira,suplente
Beja,MPT,Clarisse Marisa da Costa Pais de Almeida Lopes,suplente
Beja,"Nós, Cidadãos!",Hélder Rui Germano do Nascimento,efetivo
Beja,"Nós, Cidadãos!",Diogo Henrique Ferreira da Silva,efetivo
Beja,"Nós, Cidadãos!",Cláudia Sofia Silva dos Ramos,efetivo
Beja,"Nós, Cidadãos!",Maria Teresa de Carvalho Vaz,suplente
Beja,"Nós, Cidadãos!",Guilherme Maria Vaz Anahory,suplente
Beja,PAN,Inês de Almeida Dias Sobral de Campos,efetivo
Beja,PAN,Fernando José Ribeiro Lemos de Oliveira,efetivo
Beja,PAN,Maria do Rosário Pais Vicente,efetivo
Beja,PAN,Carlos Manuel Vicente Dores,suplente
Beja,PAN,Maria João Reves Mendes Silva,suplente
Beja,PAN,Pedro Miguel da Silva Glória,suplente
Beja,PCP - PEV - CDU,João Manuel Ildefonso Dias,efetivo
Beja,PCP - PEV - CDU,Odete Bernardino Afonso Borralho,efetivo
Beja,PCP - PEV - CDU,Sara Cristina Ramos Marcelino,efetivo
Beja,PCP - PEV - CDU,Jorge Manuel dos Santos Silva,suplente
Beja,PCP - PEV - CDU,Telma Cristina Cardoso Saião Silva,suplente
Beja,PCP - PEV - CDU,Manuel Nobre Rodrigues Rosa,suplente
Beja,PCTP/MRPP,Joaquim José Ferreira Covas,efetivo
Beja,PCTP/MRPP,Carlos José Lameira Pais,efetivo
Beja,PCTP/MRPP,Maria Helena Valente Pinto,efetivo
Beja,PCTP/MRPP,Joaquim Mário da Silva Ferreira,suplente
Beja,PCTP/MRPP,Luisa Maria Pinto Esperança Valadas,suplente
Beja,PCTP/MRPP,António Júlio Garcias Carapinha,suplente
Beja,PDR,Aurélio Joaquim Ferreira Saiote,efetivo
Beja,PDR,Samuel Lourenco Claudino Duarte,efetivo
Beja,PDR,Anabela Conde Francisco,efetivo
Beja,PDR,Manuel Pinto Pereira Vicente,suplente
Beja,PDR,Sónia Cristina Pereira Rosa Garrido,suplente
Beja,PNR,Francisco José Serrano Faria,efetivo
Beja,PNR,Fábio José Rosa Fatal,efetivo
Beja,PNR,Maria Pia Penalva de Almeida e Vasconcelos,efetivo
Beja,PNR,Maria Joaquina Parreira Bernardo,suplente
Beja,PNR,José António Guerreiro Carvalho,suplente
Beja,PNR,Elisabete Maria Nunes Escarduça,suplente
Beja,PPD/PSD,Henrique Corrêa Silvestre Ferreira,efetivo
Beja,PPD/PSD,Maria Inês dos Santos Afonso Guerreiro,efetivo
Beja,PPD/PSD,José Manuel Pinela Coelho Fernandes,efetivo
Beja,PPD/PSD,Maria Margarida da Fonseca Ribeiro Pereira,suplente
Beja,PPD/PSD,José António Aboim Madeira,suplente
Beja,PPD/PSD,Joana Sofia Felicia Baptista,suplente
Beja,PPM,Ana de Jesus do Amaral Cabral da Câmara Pereira,efetivo
Beja,PPM,Maria Teresa de Jesus dos Santos Povoas,efetivo
Beja,PPM,Domingos Maria Pacheco Cabral da Câmara Pereira,efetivo
Beja,PPM,Vitor Manuel Martins de Almeida,suplente
Beja,PPM,Pedro de Brito Paulino de Noronha,suplente
Beja,PS,Pedro Nuno Raposo Prazeres do Carmo,efetivo
Beja,PS,Telma Cristina Felizardo Guerreiro,efetivo
Beja,PS,Jorge Paulo Colaço Rosa,efetivo
Beja,PS,Laura Carla da Silva Fernandes Rodrigues,suplente
Beja,PS,Luis Carlos Piedade Martins,suplente
Beja,PS,Paula de Jesus Godinho Pais Soares,suplente
Beja,PTP,António Valdimiro Mendonça da Conceição,efetivo
Beja,PTP,Maria Edite Martins Ferreira Correia,efetivo
Beja,PTP,José Hilário Silvino Severim,efetivo
Beja,PTP,Rita Maria da Conceição Teixeira de Jesus,suplente
Beja,PTP,Clementino Pinto dos Santos,suplente
Braga,A,Luis Cirilo Amorim de Campos Carvalho,efetivo
Braga,A,Graça Angélica Sampaio Pinheiro,efetivo
Braga,A,Marta Rego Ribeiro,efetivo
Braga,A,Ricardo Pedro Lopes Martins de Mendes Ribeiro,efetivo
Braga,A,Ana Cristina de Lemos Ferreira,efetivo
Braga,A,Diana Monteiro da Costa,efetivo
Braga,A,Sérgio António da Silva Rodrigues,efetivo
Braga,A,Isabel Margarida Marques Pereira Lopes Moreira,efetivo
Braga,A,Maria Margarida de Oliveira e Silva,efetivo
Braga,A,José Carlos Mendanha Vieira,efetivo
Braga,A,Susana da Luz Ribeiro Monteiro,efetivo
Braga,A,Nuno Gonçalo Sampaio Pinheiro,efetivo
Braga,A,Marco Aurélio Gouveia Alves,efetivo
Braga,A,Palmira Manuela Lopes Guimarães,efetivo
Braga,A,Luis Miguel Gomes Pinto,efetivo
Braga,A,Elisa Maria Vilela de Magalhães,efetivo
Braga,A,João Paulo Pinto de Barros,efetivo
Braga,A,Hélder Manuel Marçal de Oliveira,efetivo
Braga,A,Joana da Costa Dias Fernandes,efetivo
Braga,A,Vitor Manuel Sampaio Teixeira,suplente
Braga,A,Carolina Machado Oliveira,suplente
Braga,A,Patrícia Elvira Velozo Coelho,suplente
Braga,A,António Guilherme Freitas Marinho,suplente
Braga,A,Elda Juliana da Costa Fernandes,suplente
Braga,BE,José Maria Barbosa Cardoso,efetivo
Braga,BE,Maria Alexandra Nogueira Vieira,efetivo
Braga,BE,Sónia Cristina Patrocínio Gonçalo Ribeiro,efetivo
Braga,BE,Miguel Afonso Neves Gonçalves da Silva Martins,efetivo
Braga,BE,Paulo Manuel Marques da Costa,efetivo
Braga,BE,Emília Paula Fonseca Magalhães,efetivo
Braga,BE,Carlos Manuel Pereira da Silva Amaral Machado,efetivo
Braga,BE,Diana Alexandra Sousa dos Santos Silva,efetivo
Braga,BE,José Fernando Bessa Ribeiro,efetivo
Braga,BE,Ana Catarina Rodrigues Aradas Magalhães,efetivo
Braga,BE,Patrícia Isabel de Médicis Sarmento Barbosa Gonçalves,efetivo
Braga,BE,Marco Filipe Vieira Gomes,efetivo
Braga,BE,Raquel Maria Dias Azevedo,efetivo
Braga,BE,Ana Carolina Gomes Cardoso Gonçalves Pereira,efetivo
Braga,BE,Nuno Miguel Franco da Costa,efetivo
Braga,BE,Maria Gorete Pimentel Queirós Ribeiro,efetivo
Braga,BE,Aurora Alves de Oliveira,efetivo
Braga,BE,Ricardo Jorge da Silva Cerqueira,efetivo
Braga,BE,Hilário de Jesus Carvalho Martins,efetivo
Braga,BE,Manuela Cândida Airosa da Silva Gomes,suplente
Braga,BE,Renato Célio Marinho Silva,suplente
Braga,BE,Andrea Celeste Teixeira Fernandes Lopes,suplente
Braga,BE,Pedro Nuno de Lima Ferreira,suplente
Braga,BE,Rúben António da Silva Santos,suplente
Braga,CDS/PP,Telmo Augusto Gomes de Noronha Correia,efetivo
Braga,CDS/PP,Durval Tiago Moreira Fonseca e Castro Ferreira,efetivo
Braga,CDS/PP,Ângela Ivone Rodrigues Oliveira,efetivo
Braga,CDS/PP,Gonçalo Nuno Lopes de Castro Pimenta de Castro,efetivo
Braga,CDS/PP,José Manuel Carvalho Lopes,efetivo
Braga,CDS/PP,Maria Carolina Carneiro Freitas e Maia Louro,efetivo
Braga,CDS/PP,Cláudia Isabel Campos da Costa Pereira,efetivo
Braga,CDS/PP,Artur Jorge da Silva Viana,efetivo
Braga,CDS/PP,Neli Mota Pereira,efetivo
Braga,CDS/PP,Joaquim Rodrigues Soares,efetivo
Braga,CDS/PP,Rui Flórido Ribeiro Nogueira Bastos Costa,efetivo
Braga,CDS/PP,Isabel Maria Marinho Vaz de Freitas,efetivo
Braga,CDS/PP,José Joaquim Pereira da Costa Abreu,efetivo
Braga,CDS/PP,Firmino Veloso Lopes,efetivo
Braga,CDS/PP,Maria José Lopes de Sousa Pinto,efetivo
Braga,CDS/PP,Michel Filipe da Costa Machado,efetivo
Braga,CDS/PP,Patrícia Carla de Matos Andrade Raposo Sousa,efetivo
Braga,CDS/PP,Pedro Alexandre Dias Afonso,efetivo
Braga,CDS/PP,Mário João de Sousa Barbosa Araújo e Silva,efetivo
Braga,CDS/PP,Marta Salomé da Silva Oliveira de Brito,suplente
Braga,CDS/PP,Paulo Jorge Pinheiro Marques da Silva,suplente
Braga,CDS/PP,Maria Manuela Duarte Barroso de Araújo,suplente
Braga,CDS/PP,Raquel Almeida Pinto,suplente
Braga,CDS/PP,João Nuno Lacerda Teixeira de Melo,suplente
Braga,CHEGA,Manuel José Cardoso Matias,efetivo
Braga,CHEGA,Cibelli Maria Pinheiro de Almeida,efetivo
Braga,CHEGA,Ruben Pinto Milhão,efetivo
Braga,CHEGA,Carla Alexandra da Silva Barbosa Afonso Rocha,efetivo
Braga,CHEGA,Fernando Miguel Vidal Urbano,efetivo
Braga,CHEGA,João Manuel Mourinho Cardoso Mendonça Galriça,efetivo
Braga,CHEGA,Andréia de Paiva Figueiredo,efetivo
Braga,CHEGA,Ricardo Jorge da Silva Miranda Pires,efetivo
Braga,CHEGA,Sérgio Manuel Martins de Carvalho de Oliveira,efetivo
Braga,CHEGA,Cátia Sofia Pereira da Silva,efetivo
Braga,CHEGA,Antonio Fernando Mendes Marcelino,efetivo
Braga,CHEGA,Leonardo Gaião Machado,efetivo
Braga,CHEGA,Maria Eduarda Góis Puga dos Santos Lopes,efetivo
Braga,CHEGA,Sérgio Alves Cupertino,efetivo
Braga,CHEGA,Teresa Maria da Costa Lima Pires,efetivo
Braga,CHEGA,Frederico André de Carvalho Vieira,efetivo
Braga,CHEGA,Ana Paula Barata Antunes Marques Cerejo Brito,efetivo
Braga,CHEGA,Ana Filipa da Palma Rodrigues dos Santos,efetivo
Braga,CHEGA,Teresa Alexandra Puga Lourenço Pinheiro,efetivo
Braga,CHEGA,João Pedro Brito,suplente
Braga,CHEGA,Natacha Filipa Ferreira Gomes,suplente
Braga,CHEGA,Sidnay Correia Aranha,suplente
Braga,IL,Olga Maria de Oliveira Baptista,efetivo
Braga,IL,António Manuel Marques da Silva Dória,efetivo
Braga,IL,João Pedro Vale Costa Silva,efetivo
Braga,IL,Amanda Liliana de Lima Dias,efetivo
Braga,IL,Bruno Miguel Carvalho Machado,efetivo
Braga,IL,Francisco José Rodrigues Pimentel Torres,efetivo
Braga,IL,Andreia Sofia Gomes Leitão,efetivo
Braga,IL,Marco Paulo Correia Gomes da Mota,efetivo
Braga,IL,Rui Manuel da Silva Vieira,efetivo
Braga,IL,Sonia Mariana Carvalho Teixeira Mendes,efetivo
Braga,IL,João André de Lira Fernandes Rodrigues da Silva,efetivo
Braga,IL,Rodrigo Petronilho Volz Jácome Correia,efetivo
Braga,IL,Claudia Raquel Carvalho Machado,efetivo
Braga,IL,Ana Catarina Sousa Cardoso,efetivo
Braga,IL,Pedro Miguel Goncalves Baptista,efetivo
Braga,IL,Maria Madalena Cunha Faria Lira,efetivo
Braga,IL,Miguel Augusto Campos Silva,efetivo
Braga,IL,João Lúcio Freitas de Azevedo Miranda,efetivo
Braga,IL,Vânia Sofia Gomes da Fonte,efetivo
Braga,IL,António José Vilaça Lourenço,suplente
Braga,IL,Cândida Andreia Pinto Borges de Macedo,suplente
Braga,IL,Carlos Jorge Figueiredo Ferreira,suplente
Braga,JPP,Vítor Manuel Monteiro Sêco,efetivo
Braga,JPP,Laura Fátima Freitas Riem,efetivo
Braga,JPP,Jorge Mandim da Silva,efetivo
Braga,JPP,Nuno Dias da Gião,efetivo
Braga,JPP,Maria Luísa Peixoto de Carvalho,efetivo
Braga,JPP,Pedro Miguel Oliveira Guimarães,efetivo
Braga,JPP,Filipe Machado Cardoso,efetivo
Braga,JPP,Carolina Esteves Correia,efetivo
Braga,JPP,João Miguel Barros Costa,efetivo
Braga,JPP,Cristiana Isabel Faria Fernandes,efetivo
Braga,JPP,Duarte Filipe Lopes de Carvalho,efetivo
Braga,JPP,Paulo Jorge Martins Aleixo,efetivo
Braga,JPP,Maria Olinda Gonçalves Faria,efetivo
Braga,JPP,João Portela da Gião,efetivo
Braga,JPP,Ricardo Fernandes Sêco,efetivo
Braga,JPP,Maria Luísa Ferreira da Silva Peixoto,efetivo
Braga,JPP,Ana da Conceição Nascimento,efetivo
Braga,JPP,João José Lourdes Riem,efetivo
Braga,JPP,Clara Maria Monteiro Sêco,efetivo
Braga,JPP,Rosa Paula Remelhe Pereira,suplente
Braga,JPP,Bruno Graciano Berenguer Pestana,suplente
Braga,JPP,Emanuel Gaspar de Freitas,suplente
Braga,JPP,Maria Gilda Gonçalves Pereira Vieira,suplente
Braga,JPP,Sílvio João Paixão Vieira,suplente
Braga,LIVRE,Teresa Salomé Alves da Mota,efetivo
Braga,LIVRE,José Joaquim Azevedo de Araújo,efetivo
Braga,LIVRE,João Carlos Gama Martins de Macedo,efetivo
Braga,LIVRE,Rosa Maria Faria Pereira do Vale,efetivo
Braga,LIVRE,Jorge Miguel Pimentel Pires,efetivo
Braga,LIVRE,Daniela Filipa Teixeira Lopes,efetivo
Braga,LIVRE,Nuno Ribeiro Nunes de Oliveira,efetivo
Braga,LIVRE,Maria de Fátima Nogueira Lopes,efetivo
Braga,LIVRE,Augusto Manuel Oliveira Ramoa Rodrigues,efetivo
Braga,LIVRE,Jessica Martinez Candeias Lima,efetivo
Braga,LIVRE,Alexandre Ildefonso da Silva,efetivo
Braga,LIVRE,Cátia Alexandra Pinto Parreira Lança Pires,efetivo
Braga,LIVRE,Hélder Filipe Oliveira Marques de Azevedo,efetivo
Braga,LIVRE,Alexandra Katharina Nagenrauft da Silva,efetivo
Braga,LIVRE,Bruno Machado,efetivo
Braga,LIVRE,Helena Maria André Barata Rodrigues,efetivo
Braga,LIVRE,Ricardo Manuel Melo Faria,efetivo
Braga,LIVRE,Mafalda dos Santos Marques de Resende,efetivo
Braga,LIVRE,Carlos Manuel Ferreira Pereira,efetivo
Braga,LIVRE,Ernestina Maria Mendonça Vieira,suplente
Braga,LIVRE,João Filipe Lourenço Monteiro,suplente
Braga,LIVRE,Manuel Alfredo de Lima Oliveira,suplente
Braga,MAS,Vasco Manuel Torres dos Santos,efetivo
Braga,MAS,Maria Delfina Faria Ferreira,efetivo
Braga,MAS,Nuno André Passos Geraldes,efetivo
Braga,MAS,João Carlos Adão Alves Martins,efetivo
Braga,MAS,Djamila Maria Amorim de Vasconcelos Gusmão,efetivo
Braga,MAS,José Carlos dos Santos Vasconcelos,efetivo
Braga,MAS,Ângela Margarida Carvalho Lima,efetivo
Braga,MAS,Pedro Miguel Andrade Godinho,efetivo
Braga,MAS,Jonathan Ferreira da Costa,efetivo
Braga,MAS,Margarida Gomes Ferreira,efetivo
Braga,MAS,Ana Filipa Fernandes Teixeira,efetivo
Braga,MAS,Francisco Manuel Estanislau de Azevedo Rodrigues,efetivo
Braga,MAS,Maria Paula Gonçalves dos Santos,efetivo
Braga,MAS,Alexandrina Manuela Fernandes Duarte,efetivo
Braga,MAS,Rui Manuel e Castro da Silva Barbosa,efetivo
Braga,MAS,António Leite Mendes,efetivo
Braga,MAS,Maria José da Silva Barros Maia,efetivo
Braga,MAS,Vasco Sameiro da Rocha Fernandes,efetivo
Braga,MAS,Rui Rodrigues Ribeiro,efetivo
Braga,MAS,Cláudia Antunes Machado,suplente
Braga,MAS,José Manuel Vieira de Faria,suplente
Braga,MAS,José Manuel Cachetas da Silva,suplente
Braga,MAS,Maria Emília Dias Cardoso,suplente
Braga,MAS,Rui Manuel Pereira Salazar,suplente
Braga,MPT,Mário Nelson Morais Freitas,efetivo
Braga,MPT,Carla Maria Ferreira Faria,efetivo
Braga,MPT,Pedro Miguel Benzinho da Silva Vieira Baptista,efetivo
Braga,MPT,Maria Cristina Fraga Gomes Freire de Barros,efetivo
Braga,MPT,Helder Fernando de Matos Rodrigues,efetivo
Braga,MPT,Ana Margarida Ferraz da Cunha Simas Rodrigues,efetivo
Braga,MPT,Isabel Maria Fernandes Vilar,efetivo
Braga,MPT,Florencio Estuardo León Sierra,efetivo
Braga,MPT,Cesaltina Juliana Pedro Culolo Costa,efetivo
Braga,MPT,Manuel Francisco Emídio,efetivo
Braga,MPT,Samuel Garcias Pinto,efetivo
Braga,MPT,Ana Sofia Gaspar dos Santos,efetivo
Braga,MPT,Zeferino Garcia da Silva,efetivo
Braga,MPT,Nádia Lourenço Crioula Ramos,efetivo
Braga,MPT,Rodrigo Manuel da Silva Salazar,efetivo
Braga,MPT,Telmo Garcia da Silva,efetivo
Braga,MPT,Suse Raquel Lourenço Marques,efetivo
Braga,MPT,Daniel dos Santos Anjos,efetivo
Braga,MPT,Elisabete dos Reis Nascimento Perrulas,efetivo
Braga,MPT,Ricardo Ismael Emídio Salazar,suplente
Braga,MPT,Ricardo Fernandes Montes dos Reis,suplente
Braga,"Nós, Cidadãos!",Armando Emílio da Costa Caldas,efetivo
Braga,"Nós, Cidadãos!",José Miguel Azevedo Anjos,efetivo
Braga,"Nós, Cidadãos!",Ana Paula Silva Fernandes Gonçalves,efetivo
Braga,"Nós, Cidadãos!",Aida Isabel Senra Senra,efetivo
Braga,"Nós, Cidadãos!",Orlando Vilas Boas Silva,efetivo
Braga,"Nós, Cidadãos!",Ana Leonídia Azevedo Queirós,efetivo
Braga,"Nós, Cidadãos!",Hugo Miguel de Sousa Machado,efetivo
Braga,"Nós, Cidadãos!",Cátia Alexandra Gomes Coelho,efetivo
Braga,"Nós, Cidadãos!",Pedro Coutinho Vasconcelos,efetivo
Braga,"Nós, Cidadãos!",Rui Rodrigues dos Santos,efetivo
Braga,"Nós, Cidadãos!",António Pedro Lopes Matos de Lima Reis,efetivo
Braga,"Nós, Cidadãos!",Cristiana Sofia Cerqueira Martins,efetivo
Braga,"Nós, Cidadãos!",Manuel Joaquim da Silva Fernandes,efetivo
Braga,"Nós, Cidadãos!",Cláudia Maria Cabral Martins,efetivo
